{430314.19706, -148479.126366, 14141.727988}
{430314.19706, -145765.626366, 14207.852448}
{430314.19706, -142738.626366, 14281.616147}
{430314.19706, -140025.126366, 14347.739983}
{427045.809468, -148479.126366, 14558.170853}
{427045.809468, -145765.626366, 14622.221238}
{427045.809468, -142738.626366, 14693.670433}
{427045.809468, -140025.126366, 14757.718754}
{423770.312262, -148479.126366, 14975.519594}
{423770.312262, -145765.626366, 15037.49139}
{423770.312262, -142738.626366, 15106.621047}
{423770.312262, -140025.126366, 15168.589337}
{420488.740546, -148479.126366, 15355.93756}
{420488.740546, -145765.626366, 15415.597797}
{420488.740546, -142738.626366, 15482.147333}
{420488.740546, -140025.126366, 15541.801377}
{417202.050003, -148479.126366, 15595.780828}
{417202.050003, -145765.626366, 15652.716605}
{417202.050003, -142738.626366, 15716.226584}
{417202.050003, -140025.126366, 15773.155577}
{413911.172064, -148479.126366, 15835.929668}
{413911.172064, -145765.626366, 15890.137513}
{413911.172064, -142738.626366, 15950.604064}
{413911.172064, -140025.126366, 16004.804533}
{410617.017798, -148479.126366, 16076.317595}
{410617.017798, -145765.626366, 16127.794793}
{410617.017798, -142738.626366, 16185.214884}
{410617.017798, -140025.126366, 16236.684113}
{407320.483821, -148479.126366, 16149.247125}
{407320.483821, -145765.626366, 16197.089165}
{407320.483821, -142738.626366, 16250.452268}
{407320.483821, -140025.126366, 16298.283024}
{404022.442464, -148479.126366, 16216.57681}
{404022.442464, -145765.626366, 16260.876042}
{404022.442464, -142738.626366, 16310.286487}
{404022.442464, -140025.126366, 16354.573472}
{400723.738866, -148479.126366, 16283.920015}
{400723.738866, -145765.626366, 16324.675727}
{400723.738866, -142738.626366, 16370.13272}
{400723.738866, -140025.126366, 16410.875223}
{397425.187926, -148479.126366, 16231.712945}
{397425.187926, -145765.626366, 16268.043446}
{397425.187926, -142738.626366, 16308.526055}
{397425.187926, -140025.126366, 16344.7748}
{394127.570675, -148479.126366, 16135.351425}
{394127.570675, -145765.626366, 16167.134743}
{394127.570675, -142738.626366, 16202.496151}
{394127.570675, -140025.126366, 16234.109841}
{390831.634448, -148479.126366, 16039.039027}
{390831.634448, -145765.626366, 16066.27748}
{390831.634448, -142738.626366, 16096.520297}
{390831.634448, -140025.126366, 16123.501295}
{430314.19706, -204799.126366, 9485.451939}
{430314.19706, -202085.626366, 9719.125969}
{430314.19706, -199058.626366, 9979.797165}
{430314.19706, -196345.126366, 10213.471195}
{427050.396848, -204799.126366, 9993.611225}
{427050.396848, -202085.626366, 10227.285255}
{427050.396848, -199058.626366, 10487.956451}
{427050.396848, -196345.126366, 10721.630481}
{423776.332688, -204799.126366, 10503.368562}
{423776.332688, -202085.626366, 10737.042592}
{423776.332688, -199058.626366, 10997.713788}
{423776.332688, -196345.126366, 11231.387818}
{420494.442861, -204799.126366, 10974.270881}
{420494.442861, -202085.626366, 11205.836583}
{420494.442861, -199058.626366, 11464.155868}
{420494.442861, -196345.126366, 11695.721569}
{417206.628631, -204799.126366, 11237.418213}
{417206.628631, -202085.626366, 11468.983914}
{417206.628631, -199058.626366, 11727.303199}
{417206.628631, -196345.126366, 11958.868901}
{413914.418278, -204799.126366, 11500.917397}
{413914.418278, -202085.626366, 11732.483099}
{413914.418278, -199058.626366, 11990.802384}
{413914.418278, -196345.126366, 12222.368085}
{410619.007642, -204799.126366, 11764.672724}
{410619.007642, -202085.626366, 11996.238425}
{410619.007642, -199058.626366, 12254.55771}
{410619.007642, -196345.126366, 12486.123412}
{407322.256038, -204799.126366, 11841.17166}
{407322.256038, -202085.626366, 12071.034045}
{407322.256038, -199058.626366, 12327.453223}
{407322.256038, -196345.126366, 12557.315608}
{404024.921968, -204799.126366, 11903.533485}
{404024.921968, -202085.626366, 12133.39587}
{404024.921968, -199058.626366, 12389.815048}
{404024.921968, -196345.126366, 12619.677433}
{400727.12894, -204799.126366, 11965.896205}
{400727.12894, -202085.626366, 12195.758504}
{400727.12894, -199058.626366, 12452.177587}
{400727.12894, -196345.126366, 12682.039886}
{397428.935897, -204799.126366, 11952.745274}
{397428.935897, -202085.626366, 12181.681686}
{397428.935897, -199058.626366, 12437.06791}
{397428.935897, -196345.126366, 12666.004321}
{394130.413816, -204799.126366, 11905.522922}
{394130.413816, -202085.626366, 12134.459334}
{394130.413816, -199058.626366, 12389.845558}
{394130.413816, -196345.126366, 12618.781969}
{390831.634448, -204799.126366, 11858.296887}
{390831.634448, -202085.626366, 12087.233299}
{390831.634448, -199058.626366, 12342.619523}
{390831.634448, -196345.126366, 12571.555934}
{430314.19706, -190719.126366, 10694.585667}
{430314.19706, -188005.626366, 10987.482323}
{430314.19706, -184978.626366, 11314.219014}
{430314.19706, -182265.126366, 11607.116878}
{427054.462555, -190719.126366, 11196.166845}
{427054.462555, -188005.626366, 11481.775206}
{427054.462555, -184978.626366, 11800.383335}
{427054.462555, -182265.126366, 12085.996089}
{423787.016593, -190719.126366, 11698.9346}
{423787.016593, -188005.626366, 11977.237423}
{423787.016593, -184978.626366, 12287.697761}
{423787.016593, -182265.126366, 12566.008169}
{420512.645242, -190719.126366, 12158.128659}
{420512.645242, -188005.626366, 12432.544451}
{420512.645242, -184978.626366, 12738.653633}
{420512.645242, -182265.126366, 13013.050061}
{417231.096249, -190719.126366, 12429.171454}
{417231.096249, -188005.626366, 12713.871671}
{417231.096249, -184978.626366, 13031.438458}
{417231.096249, -182265.126366, 13316.092415}
{413941.030862, -190719.126366, 12700.917669}
{413941.030862, -188005.626366, 12995.929002}
{413941.030862, -184978.626366, 13324.983128}
{413941.030862, -182265.126366, 13619.921236}
{410644.788269, -190719.126366, 12973.174096}
{410644.788269, -188005.626366, 13278.515904}
{410644.788269, -184978.626366, 13619.078938}
{410644.788269, -182265.126366, 13924.320505}
{407344.577803, -190719.126366, 13053.447779}
{407344.577803, -188005.626366, 13370.088567}
{407344.577803, -184978.626366, 13723.269953}
{407344.577803, -182265.126366, 14039.835351}
{404042.065387, -190719.126366, 13124.75524}
{404042.065387, -188005.626366, 13452.258927}
{404042.065387, -184978.626366, 13817.57669}
{404042.065387, -182265.126366, 14145.038103}
{400738.573097, -190719.126366, 13196.075977}
{400738.573097, -188005.626366, 13534.446057}
{400738.573097, -184978.626366, 13911.9041}
{400738.573097, -182265.126366, 14250.26503}
{397435.235088, -190719.126366, 13175.475537}
{397435.235088, -188005.626366, 13509.053212}
{397435.235088, -184978.626366, 13881.170225}
{397435.235088, -182265.126366, 14214.747831}
{394132.891358, -190719.126366, 13119.355105}
{394132.891358, -188005.626366, 13442.089368}
{394132.891358, -184978.626366, 13802.110208}
{394132.891358, -182265.126366, 14124.844429}
{390831.634448, -190719.126366, 13063.253143}
{390831.634448, -188005.626366, 13375.147562}
{390831.634448, -184978.626366, 13723.076209}
{390831.634448, -182265.126366, 14034.970614}
{430314.19706, -176639.126366, 12126.260261}
{430314.19706, -173925.626366, 12390.495185}
{430314.19706, -170898.626366, 12685.24613}
{430314.19706, -168185.126366, 12949.459611}
{427046.197739, -176639.126366, 12591.93206}
{427046.197739, -173925.626366, 12847.757359}
{427046.197739, -170898.626366, 13133.11637}
{427046.197739, -168185.126366, 13388.900998}
{423772.289373, -176639.126366, 13058.445866}
{423772.289373, -173925.626366, 13305.846334}
{423772.289373, -170898.626366, 13581.796428}
{423772.289373, -168185.126366, 13829.136962}
{420492.939397, -176639.126366, 13493.630769}
{420492.939397, -173925.626366, 13731.770672}
{420492.939397, -170898.626366, 13997.370834}
{420492.939397, -168185.126366, 14235.415987}
{417208.648558, -176639.126366, 13798.698873}
{417208.648558, -173925.626366, 14025.983174}
{417208.648558, -170898.626366, 14279.478817}
{417208.648558, -168185.126366, 14506.677812}
{413919.914534, -176639.126366, 14104.179691}
{413919.914534, -173925.626366, 14320.593705}
{413919.914534, -170898.626366, 14561.968454}
{413919.914534, -168185.126366, 14778.306616}
{410627.269688, -176639.126366, 14410.023773}
{410627.269688, -173925.626366, 14615.554573}
{410627.269688, -170898.626366, 14844.794014}
{410627.269688, -168185.126366, 15050.258429}
{407331.333823, -176639.126366, 14533.738011}
{407331.333823, -173925.626366, 14736.419133}
{407331.333823, -170898.626366, 14962.512331}
{407331.333823, -168185.126366, 15165.185622}
{404032.777688, -176639.126366, 14648.341141}
{404032.777688, -173925.626366, 14848.85166}
{404032.777688, -170898.626366, 15072.526574}
{404032.777688, -168185.126366, 15273.034809}
{400732.430539, -176639.126366, 14763.00085}
{400732.430539, -173925.626366, 14961.340947}
{400732.430539, -170898.626366, 15182.597782}
{400732.430539, -168185.126366, 15380.941144}
{397431.173984, -176639.126366, 14725.670918}
{397431.173984, -173925.626366, 14928.362504}
{397431.173984, -170898.626366, 15154.582555}
{397431.173984, -168185.126366, 15357.476067}
{394130.438984, -176639.126366, 14629.94833}
{394130.438984, -173925.626366, 14839.350766}
{394130.438984, -170898.626366, 15073.222094}
{394130.438984, -168185.126366, 15283.12731}
{390831.634448, -176639.126366, 14534.281726}
{390831.634448, -173925.626366, 14750.391088}
{390831.634448, -170898.626366, 14991.909216}
{390831.634448, -168185.126366, 15208.822037}
{430314.19706, -162559.126366, 13365.267476}
{430314.19706, -159845.626366, 13539.28015}
{430314.19706, -156818.626366, 13733.396485}
{430314.19706, -154105.126366, 13907.408042}
{427046.498576, -162559.126366, 13793.853524}
{427046.498576, -159845.626366, 13965.329364}
{427046.498576, -156818.626366, 14156.614536}
{427046.498576, -154105.126366, 14328.087035}
{423771.664432, -162559.126366, 14223.375474}
{423771.664432, -159845.626366, 14392.308941}
{423771.664432, -156818.626366, 14580.756767}
{423771.664432, -154105.126366, 14749.684663}
{420490.709622, -162559.126366, 14617.737225}
{420490.709622, -159845.626366, 14783.777108}
{420490.709622, -156818.626366, 14968.994012}
{420490.709622, -154105.126366, 15135.022888}
{417204.569517, -162559.126366, 14874.929452}
{417204.569517, -159845.626366, 15037.318201}
{417204.569517, -156818.626366, 15218.460788}
{417204.569517, -154105.126366, 15380.836099}
{413914.126323, -162559.126366, 15132.458463}
{413914.126323, -159845.626366, 15291.191298}
{413914.126323, -156818.626366, 15468.254232}
{413914.126323, -154105.126366, 15626.971194}
{410620.257258, -162559.126366, 15390.255603}
{410620.257258, -159845.626366, 15545.328716}
{410620.257258, -156818.626366, 15718.30775}
{410620.257258, -154105.126366, 15873.362554}
{407323.890151, -162559.126366, 15496.158146}
{407323.890151, -159845.626366, 15644.058012}
{407323.890151, -156818.626366, 15809.024468}
{407323.890151, -154105.126366, 15956.887056}
{404025.940331, -162559.126366, 15595.940632}
{404025.940331, -159845.626366, 15736.721192}
{404025.940331, -156818.626366, 15893.744932}
{404025.940331, -154105.126366, 16034.486616}
{400727.050626, -162559.126366, 15695.751556}
{400727.050626, -159845.626366, 15829.410779}
{400727.050626, -156818.626366, 15978.48954}
{400727.050626, -154105.126366, 16112.10829}
{397427.85906, -162559.126366, 15671.863774}
{397427.85906, -159845.626366, 15799.467195}
{397427.85906, -156818.626366, 15941.892573}
{397427.85906, -154105.126366, 16069.636192}
{394129.100787, -162559.126366, 15600.550005}
{394129.100787, -159845.626366, 15722.825211}
{394129.100787, -156818.626366, 15859.439835}
{394129.100787, -154105.126366, 15982.089884}
{390831.634448, -162559.126366, 15529.264166}
{390831.634448, -159845.626366, 15646.213244}
{390831.634448, -156818.626366, 15777.019388}
{390831.634448, -154105.126366, 15894.577862}
{430314.19706, -134399.126366, 14387.662734}
{430314.19706, -131685.626366, 14352.562956}
{430314.19706, -128658.626366, 14313.407658}
{430314.19706, -125945.126366, 14278.307304}
{427045.100278, -134399.126366, 14794.360126}
{427045.100278, -131685.626366, 14757.766957}
{427045.100278, -128658.626366, 14716.945079}
{427045.100278, -125945.126366, 14680.350163}
{423768.69527, -134399.126366, 15201.966711}
{423768.69527, -131685.626366, 15163.876813}
{423768.69527, -128658.626366, 15121.384628}
{423768.69527, -125945.126366, 15083.291809}
{420486.196933, -134399.126366, 15571.002595}
{420486.196933, -131685.626366, 15530.762555}
{420486.196933, -128658.626366, 15485.867439}
{420486.196933, -125945.126366, 15445.616627}
{417198.684056, -134399.126366, 15796.315374}
{417198.684056, -131685.626366, 15752.060704}
{417198.684056, -128658.626366, 15702.685843}
{417198.684056, -125945.126366, 15658.418087}
{413907.166787, -134399.126366, 16021.902597}
{413907.166787, -131685.626366, 15973.628408}
{413907.166787, -128658.626366, 15919.768345}
{413907.166787, -125945.126366, 15871.478751}
{410612.647037, -134399.126366, 16247.695598}
{410612.647037, -131685.626366, 16195.398223}
{410612.647037, -128658.626366, 16137.048867}
{410612.647037, -125945.126366, 16084.733767}
{407316.040327, -134399.126366, 16300.720022}
{407316.040327, -131685.626366, 16242.818345}
{407316.040327, -128658.626366, 16178.212952}
{407316.040327, -125945.126366, 16120.285929}
{404018.212457, -134399.126366, 16348.881602}
{404018.212457, -131685.626366, 16285.521397}
{404018.212457, -128658.626366, 16214.826118}
{404018.212457, -125945.126366, 16151.439286}
{400720.027996, -134399.126366, 16397.048391}
{400720.027996, -131685.626366, 16328.229066}
{400720.027996, -128658.626366, 16251.443244}
{400720.027996, -125945.126366, 16182.596012}
{397422.332327, -134399.126366, 16321.299954}
{397422.332327, -131685.626366, 16246.640144}
{397422.332327, -128658.626366, 16163.389445}
{397422.332327, -125945.126366, 16088.791556}
{394125.93865, -134399.126366, 16201.139095}
{394125.93865, -131685.626366, 16120.784059}
{394125.93865, -128658.626366, 16031.249521}
{394125.93865, -125945.126366, 15951.079794}
{390831.634448, -134399.126366, 16081.054403}
{390831.634448, -131685.626366, 15995.007749}
{390831.634448, -128658.626366, 15899.193356}
{390831.634448, -125945.126366, 15813.455323}
{430314.19706, -120319.126366, 14132.665119}
{430314.19706, -117605.626366, 13998.700363}
{430314.19706, -114578.626366, 13849.256642}
{430314.19706, -111865.126366, 13715.289098}
{427045.670208, -120319.126366, 14534.958024}
{427045.670208, -117605.626366, 14403.286133}
{427045.670208, -114578.626366, 14256.400404}
{427045.670208, -111865.126366, 14124.726128}
{423769.197284, -120319.126366, 14938.228938}
{423769.197284, -117605.626366, 14808.855485}
{423769.197284, -114578.626366, 14664.533968}
{423769.197284, -111865.126366, 14535.158535}
{420486.125196, -120319.126366, 15299.752154}
{420486.125196, -117605.626366, 15172.06369}
{420486.125196, -114578.626366, 15029.623137}
{420486.125196, -111865.126366, 14901.935031}
{417197.687551, -120319.126366, 15507.871638}
{417197.687551, -117605.626366, 15379.477493}
{417197.687551, -114578.626366, 15236.249342}
{417197.687551, -111865.126366, 15107.854861}
{413905.060408, -120319.126366, 15716.256267}
{413905.060408, -117605.626366, 15587.155543}
{413905.060408, -114578.626366, 15443.138791}
{413905.060408, -111865.126366, 15314.037034}
{410609.409047, -120319.126366, 15924.832294}
{410609.409047, -117605.626366, 15795.024341}
{410609.409047, -114578.626366, 15650.218264}
{410609.409047, -111865.126366, 15520.408583}
{407311.873562, -120319.126366, 15950.644596}
{407311.873562, -117605.626366, 15816.23808}
{407311.873562, -114578.626366, 15666.29371}
{407311.873562, -111865.126366, 15531.870322}
{404013.542753, -120319.126366, 15972.414234}
{404013.542753, -117605.626366, 15833.4354}
{404013.542753, -114578.626366, 15678.38726}
{404013.542753, -111865.126366, 15539.38582}
{400715.441898, -120319.126366, 15994.182354}
{400715.441898, -117605.626366, 15850.631521}
{400715.441898, -114578.626366, 15690.479966}
{400715.441898, -111865.126366, 15546.900795}
{397418.526353, -120319.126366, 15887.381551}
{397418.526353, -117605.626366, 15735.389146}
{397418.526353, -114578.626366, 15565.810121}
{397418.526353, -111865.126366, 15413.770394}
{394123.664956, -120319.126366, 15736.345611}
{394123.664956, -117605.626366, 15574.950679}
{394123.664956, -114578.626366, 15394.893224}
{394123.664956, -111865.126366, 15233.469607}
{390831.634448, -120319.126366, 15585.439437}
{390831.634448, -117605.626366, 15414.650058}
{390831.634448, -114578.626366, 15224.123175}
{390831.634448, -111865.126366, 15053.323731}
{430314.19706, -106239.126366, 13415.864623}
{430314.19706, -103525.626366, 13219.01294}
{430314.19706, -100498.626366, 12999.418687}
{430314.19706, -97785.126366, 12802.567689}
{427046.881933, -106239.126366, 13828.066493}
{427046.881933, -103525.626366, 13631.876716}
{427046.881933, -100498.626366, 13413.020626}
{427046.881933, -97785.126366, 13216.831152}
{423771.202051, -106239.126366, 14241.323654}
{423771.202051, -103525.626366, 14045.797476}
{423771.202051, -100498.626366, 13827.681441}
{423771.202051, -97785.126366, 13632.155183}
{420488.482666, -106239.126366, 14610.501136}
{420488.482666, -103525.626366, 14415.643291}
{420488.482666, -100498.626366, 14198.272682}
{420488.482666, -97785.126366, 14003.41454}
{417199.958171, -106239.126366, 14816.141699}
{417199.958171, -103525.626366, 14621.833134}
{417199.958171, -100498.626366, 14405.075318}
{417199.958171, -97785.126366, 14210.766551}
{413906.818278, -106239.126366, 15022.070875}
{413906.818278, -103525.626366, 14828.312361}
{413906.818278, -100498.626366, 14612.168199}
{413906.818278, -97785.126366, 14418.409577}
{410610.299648, -106239.126366, 15228.211332}
{410610.299648, -103525.626366, 15035.003435}
{410610.299648, -100498.626366, 14819.473556}
{410610.299648, -97785.126366, 14626.265643}
{407311.700349, -106239.126366, 15234.55662}
{407311.700349, -103525.626366, 15040.880576}
{407311.700349, -100498.626366, 14824.828343}
{407311.700349, -97785.126366, 14631.15207}
{404012.328603, -106239.126366, 15236.924898}
{404012.328603, -103525.626366, 15042.75912}
{404012.328603, -100498.626366, 14826.160437}
{404012.328603, -97785.126366, 14631.994186}
{400713.449673, -106239.126366, 15239.292822}
{400713.449673, -103525.626366, 15044.637384}
{400713.449673, -100498.626366, 14827.492332}
{400713.449673, -97785.126366, 14632.836175}
{397416.277141, -106239.126366, 15095.299603}
{397416.277141, -103525.626366, 14898.250375}
{397416.277141, -100498.626366, 14678.43337}
{397416.277141, -97785.126366, 14481.380552}
{394121.971005, -106239.126366, 14902.926863}
{394121.971005, -103525.626366, 14702.953491}
{394121.971005, -100498.626366, 14479.875292}
{394121.971005, -97785.126366, 14279.899744}
{390831.634448, -106239.126366, 14710.785929}
{390831.634448, -103525.626366, 14507.891935}
{390831.634448, -100498.626366, 14281.556473}
{390831.634448, -97785.126366, 14078.661715}
{430314.19706, -92159.126366, 12438.358241}
{430314.19706, -89445.626366, 12242.000665}
{430314.19706, -86418.626366, 12022.958448}
{430314.19706, -83705.126366, 11826.603065}
{427046.636287, -92159.126366, 12852.94675}
{427046.636287, -89445.626366, 12656.11022}
{427046.636287, -86418.626366, 12436.535496}
{427046.636287, -83705.126366, 12239.704347}
{423770.621236, -92159.126366, 13268.607939}
{423770.621236, -89445.626366, 13071.291215}
{423770.621236, -86418.626366, 12851.182606}
{423770.621236, -83705.126366, 12653.874461}
{420487.543619, -92159.126366, 13641.002567}
{420487.543619, -89445.626366, 13444.251838}
{420487.543619, -86418.626366, 13224.781788}
{420487.543619, -83705.126366, 13028.052577}
{417198.693724, -92159.126366, 13848.139827}
{417198.693724, -89445.626366, 13650.398971}
{417198.693724, -86418.626366, 13429.820213}
{417198.693724, -83705.126366, 13232.093345}
{413905.309129, -92159.126366, 14055.56269}
{413905.309129, -89445.626366, 13856.830342}
{413905.309129, -86418.626366, 13635.141347}
{413905.309129, -83705.126366, 13436.415446}
{410608.653454, -92159.126366, 14263.191571}
{410608.653454, -89445.626366, 14063.466746}
{410608.653454, -86418.626366, 13840.666411}
{410608.653454, -83705.126366, 13640.940485}
{407310.012479, -92159.126366, 14266.097118}
{407310.012479, -89445.626366, 14064.66574}
{407310.012479, -86418.626366, 13839.960961}
{407310.012479, -83705.126366, 13638.52718}
{404010.669833, -92159.126366, 14265.079192}
{404010.669833, -89445.626366, 14061.989928}
{404010.669833, -86418.626366, 13835.435529}
{404010.669833, -83705.126366, 13632.343516}
{400711.900182, -92159.126366, 14264.061442}
{400711.900182, -89445.626366, 14059.314581}
{400711.900182, -86418.626366, 13830.910883}
{400711.900182, -83705.126366, 13626.160925}
{397414.96435, -92159.126366, 14108.120936}
{397414.96435, -89445.626366, 13901.022979}
{397414.96435, -86418.626366, 13669.996255}
{397414.96435, -83705.126366, 13462.894664}
{394121.12271, -92159.126366, 13901.639736}
{394121.12271, -89445.626366, 13692.090029}
{394121.12271, -86418.626366, 13458.329094}
{394121.12271, -83705.126366, 13248.777185}
{390831.634448, -92159.126366, 13695.431436}
{390831.634448, -89445.626366, 13483.43322}
{390831.634448, -86418.626366, 13246.941688}
{390831.634448, -83705.126366, 13034.942699}
{430314.19706, -78079.126366, 11565.758237}
{430314.19706, -75365.626366, 11495.510381}
{430314.19706, -72338.626366, 11417.146548}
{430314.19706, -69625.126366, 11346.898692}
{427046.628206, -78079.126366, 11978.368909}
{427046.628206, -75365.626366, 11908.121053}
{427046.628206, -72338.626366, 11829.75722}
{427046.628206, -69625.126366, 11759.509364}
{423770.430166, -78079.126366, 12392.069227}
{423770.430166, -75365.626366, 12321.821371}
{423770.430166, -72338.626366, 12243.457538}
{423770.430166, -69625.126366, 12173.209682}
{420487.051039, -78079.126366, 12765.40913}
{420487.051039, -75365.626366, 12693.381832}
{420487.051039, -72338.626366, 12613.032973}
{420487.051039, -69625.126366, 12541.005675}
{417197.840467, -78079.126366, 12968.434134}
{417197.840467, -75365.626366, 12896.406836}
{417197.840467, -72338.626366, 12816.057976}
{417197.840467, -69625.126366, 12744.030678}
{413904.082995, -78079.126366, 13171.739793}
{413904.082995, -75365.626366, 13099.712495}
{413904.082995, -72338.626366, 13019.363635}
{413904.082995, -69625.126366, 12947.336337}
{410607.090545, -78079.126366, 13375.245129}
{410607.090545, -75365.626366, 13303.217831}
{410607.090545, -72338.626366, 13221.304582}
{410607.090545, -69625.126366, 13147.5097}
{407308.199914, -78079.126366, 13369.518333}
{407308.199914, -75365.626366, 13295.723451}
{407308.199914, -72338.626366, 13213.402792}
{407308.199914, -69625.126366, 13139.60791}
{404008.745386, -78079.126366, 13361.615192}
{404008.745386, -75365.626366, 13287.820311}
{404008.745386, -72338.626366, 13205.499652}
{404008.745386, -69625.126366, 13131.70477}
{400710.052248, -78079.126366, 13353.713876}
{400710.052248, -75365.626366, 13279.918994}
{400710.052248, -72338.626366, 13197.598335}
{400710.052248, -69625.126366, 13123.803454}
{397413.433447, -78079.126366, 13186.488268}
{397413.433447, -75365.626366, 13110.946168}
{397413.433447, -72338.626366, 13026.676428}
{397413.433447, -69625.126366, 12951.134327}
{394120.196745, -78079.126366, 12969.871132}
{394120.196745, -75365.626366, 12894.329031}
{394120.196745, -72338.626366, 12810.059291}
{394120.196745, -69625.126366, 12734.517191}
{390831.634448, -78079.126366, 12753.56146}
{390831.634448, -75365.626366, 12678.019359}
{390831.634448, -72338.626366, 12593.74962}
{390831.634448, -69625.126366, 12518.207519}
